,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
3893,65,15.7797338380595,69.0,311,273,5.272999558563747,3.8918202981106265,1621
3894,64,14.7648230602334,55.0,292,222,5.214935757608986,3.8501476017100584,1461
3895,77,19.078784028338912,67.0,346,347,5.351858133476067,3.970291913552122,1985
3896,65,17.406895185529212,76.0,330,273,5.1298987149230735,3.9318256327243257,1745
3897,59,15.652475842498529,69.0,263,216,5.1298987149230735,3.58351893845611,1441
3898,76,19.621416870348583,74.0,376,363,5.4116460518550396,3.9889840465642745,2112
3899,74,17.08800749063506,42.0,329,318,5.3471075307174685,3.8066624897703196,1731
3900,65,17.26267650163207,72.0,258,268,5.220355825078324,3.8066624897703196,1634
3901,68,17.549928774784245,52.0,351,325,5.293304824724492,4.04305126783455,1848
3902,77,18.65475810617763,67.0,385,365,5.4638318050256105,4.007333185232471,2076
3903,60,14.52583904633395,47.0,267,244,5.123963979403259,3.7612001156935624,1416
3904,69,17.435595774162696,74.0,344,317,5.327876168789581,4.127134385045092,1838
3905,78,18.76166303929372,78.0,372,367,5.44673737166631,3.871201010907891,2119
3906,64,16.583123951777,51.0,280,255,5.262690188904886,3.8918202981106265,1578
3907,77,18.734993995195193,59.0,350,355,5.4116460518550396,4.1588830833596715,1924
3908,67,16.278820596099706,74.0,348,294,5.247024072160486,3.7376696182833684,1743
3909,73,18.681541692269406,55.0,348,357,5.375278407684165,3.828641396489095,1915
3910,51,14.66287829861518,54.0,251,203,4.912654885736052,3.828641396489095,1325
3911,71,17.05872210923198,65.0,374,313,5.365976015021851,4.77912349311153,1941
3912,72,18.520259177452132,71.0,388,302,5.303304908059076,4.007333185232471,1908
3913,58,15.968719422671311,73.0,242,274,5.099866427824199,4.02535169073515,1560
3914,60,15.491933384829668,64.0,276,265,5.14166355650266,3.9512437185814275,1543
3915,54,14.52583904633395,65.0,265,211,5.043425116919247,3.9512437185814275,1381
3916,59,15.968719422671311,73.0,259,247,5.111987788356544,3.9512437185814275,1544
3917,60,16.492422502470642,56.0,267,251,5.14166355650266,4.060443010546419,1551
3918,75,17.97220075561143,59.0,310,344,5.44673737166631,3.7612001156935624,1863
3919,64,16.61324772583615,61.0,292,268,5.198497031265826,4.23410650459726,1630
3920,67,16.492422502470642,65.0,328,292,5.262690188904886,3.970291913552122,1710
3921,59,15.968719422671311,58.0,275,266,5.111987788356544,3.9318256327243257,1576
3922,51,14.491376746189438,66.0,237,221,4.962844630259907,4.143134726391533,1376
3923,66,15.811388300841896,65.0,332,271,5.204006687076795,3.9889840465642745,1657
3924,58,15.84297951775486,63.0,253,244,5.0689042022202315,4.02535169073515,1527
3925,61,17.320508075688775,71.0,249,262,5.231108616854587,3.9512437185814275,1607
3926,66,16.24807680927192,49.0,299,295,5.2832037287379885,3.828641396489095,1686
3927,66,16.852299546352718,78.0,312,295,5.293304824724492,4.204692619390966,1771
3928,68,18.33030277982336,55.0,332,304,5.293304824724492,3.9512437185814275,1814
3929,56,14.866068747318506,50.0,250,245,5.111987788356544,3.8918202981106265,1431
3930,52,14.7648230602334,55.0,254,207,5.0106352940962555,3.9318256327243257,1353
3931,72,16.492422502470642,57.0,290,303,5.365976015021851,4.127134385045092,1702
3932,62,17.08800749063506,67.0,314,288,5.153291594497779,3.9512437185814275,1717
3933,62,15.937377450509228,61.0,299,258,5.220355825078324,3.9512437185814275,1601
3934,69,16.64331697709324,63.0,306,271,5.356586274672012,3.784189633918261,1667
3935,66,17.233687939614086,69.0,301,285,5.247024072160486,3.912023005428146,1720
3936,74,18.0,58.0,345,357,5.43372200355424,3.6375861597263857,1936
3937,66,16.852299546352718,74.0,323,288,5.236441962829949,3.970291913552122,1777
3938,61,15.620499351813308,57.0,287,244,5.147494476813453,3.6109179126442243,1498
3939,62,17.4928556845359,63.0,315,250,5.075173815233827,3.9512437185814275,1588
3940,59,15.7797338380595,64.0,286,258,5.10594547390058,3.8501476017100584,1546
3941,54,14.730919862656235,63.0,239,211,5.10594547390058,4.127134385045092,1386
3942,63,16.431676725154983,61.0,288,274,5.187385805840755,3.9889840465642745,1635
3943,60,16.30950643030009,55.0,246,260,5.170483995038151,3.7612001156935624,1551
3944,63,16.852299546352718,58.0,286,247,5.214935757608986,4.110873864173311,1586
3945,55,15.620499351813308,59.0,248,226,4.990432586778736,3.871201010907891,1447
3946,68,17.916472867168917,88.0,294,318,5.214935757608986,3.912023005428146,1845
3947,63,15.329709716755891,59.0,289,246,5.241747015059643,3.912023005428146,1555
3948,64,15.297058540778355,63.0,277,257,5.267858159063328,3.912023005428146,1530
3949,64,16.186414056238647,76.0,255,259,5.241747015059643,3.828641396489095,1605
3950,67,17.26267650163207,57.0,314,304,5.278114659230517,4.204692619390966,1761
3951,74,17.549928774784245,59.0,366,308,5.3471075307174685,4.110873864173311,1885
3952,60,15.684387141358123,57.0,286,248,5.123963979403259,3.7376696182833684,1480
3953,58,16.0,63.0,264,260,5.062595033026967,3.871201010907891,1524
3954,68,15.297058540778355,52.0,296,276,5.308267697401205,4.0943445622221,1589
3955,60,17.635192088548397,70.0,251,282,5.087596335232384,3.9318256327243257,1612
3956,59,16.73320053068151,61.0,303,255,4.990432586778736,4.060443010546419,1620
3957,65,16.06237840420901,62.0,283,271,5.278114659230517,3.871201010907891,1597
3958,53,15.231546211727817,58.0,249,238,4.969813299576001,3.6109179126442243,1383
3959,66,15.7797338380595,59.0,295,286,5.241747015059643,3.8918202981106265,1618
3960,84,18.920887928424502,77.0,365,378,5.5093883366279774,3.6109179126442243,2082
3961,67,16.881943016134134,77.0,291,315,5.267858159063328,4.04305126783455,1792
3962,66,16.97056274847714,70.0,311,316,5.176149732573829,4.189654742026425,1786
3963,62,15.066519173319364,68.0,260,286,5.198497031265826,4.04305126783455,1520
3964,66,16.34013463836819,59.0,281,283,5.241747015059643,3.713572066704308,1630
3965,68,16.911534525287763,68.0,337,317,5.236441962829949,3.828641396489095,1810
3966,58,14.0,71.0,248,264,5.0369526024136295,4.02535169073515,1448
3967,69,17.60681686165901,74.0,324,329,5.272999558563747,4.0943445622221,1840
3968,69,17.349351572897472,66.0,299,347,5.2832037287379885,4.07753744390572,1805
3969,72,18.384776310850235,74.0,370,323,5.236441962829949,4.1588830833596715,1946
3970,65,17.804493814764857,57.0,321,291,5.25227342804663,3.970291913552122,1721
3971,63,14.832396974191326,46.0,298,273,5.198497031265826,4.02535169073515,1502
3972,65,15.874507866387544,74.0,290,279,5.231108616854587,3.784189633918261,1648
3973,74,18.867962264113206,69.0,344,342,5.351858133476067,4.04305126783455,1917
3974,60,14.933184523068078,60.0,262,238,5.10594547390058,3.828641396489095,1416
3975,63,16.24807680927192,53.0,290,278,5.236441962829949,3.871201010907891,1597
3976,63,17.175564037317667,72.0,322,280,5.170483995038151,3.9512437185814275,1738
3977,68,17.52141546793523,52.0,356,333,5.3230099791384085,3.8918202981106265,1869
3978,64,17.146428199482248,62.0,312,298,5.236441962829949,3.912023005428146,1733
3979,68,16.492422502470642,61.0,319,311,5.220355825078324,4.007333185232471,1800
3980,59,16.492422502470642,71.0,282,258,5.081404364984463,3.6635616461296463,1585
3981,72,17.88854381999832,70.0,332,332,5.332718793265369,3.828641396489095,1854
3982,65,15.198684153570664,35.0,292,231,5.247024072160486,3.8066624897703196,1488
3983,55,14.933184523068078,56.0,244,214,5.075173815233827,3.871201010907891,1375
3984,58,15.968719422671311,57.0,268,235,5.123963979403259,4.07753744390572,1524
3985,54,15.0996688705415,58.0,255,211,4.9344739331306915,4.060443010546419,1387
3986,56,14.730919862656235,50.0,256,237,5.056245805348308,3.970291913552122,1424
3987,76,16.852299546352718,65.0,375,306,5.41610040220442,4.07753744390572,1838
3988,64,16.401219466856727,57.0,279,271,5.236441962829949,3.6888794541139363,1573
3989,52,13.96424004376894,59.0,228,224,4.955827057601261,3.7376696182833684,1289
3990,61,17.320508075688775,59.0,263,253,5.236441962829949,3.9318256327243257,1632
3991,65,17.4928556845359,56.0,343,243,5.19295685089021,3.828641396489095,1672
3992,64,15.231546211727817,51.0,265,253,5.262690188904886,3.828641396489095,1492
3993,48,14.071247279470288,59.0,223,206,4.859812404361672,4.02535169073515,1301
3994,65,16.64331697709324,54.0,247,307,5.2574953720277815,4.007333185232471,1625
3995,65,15.684387141358123,66.0,278,258,5.293304824724492,3.912023005428146,1575
3996,77,18.867962264113206,61.0,375,344,5.41610040220442,3.9512437185814275,1971
3997,67,16.64331697709324,55.0,287,293,5.247024072160486,3.8066624897703196,1637
3998,71,15.937377450509228,56.0,337,267,5.332718793265369,3.784189633918261,1657
3999,63,15.459624833740307,73.0,296,249,5.1647859739235145,3.871201010907891,1547
4000,60,16.703293088490067,65.0,274,265,5.111987788356544,4.07753744390572,1605
4001,62,15.362291495737216,59.0,231,246,5.204006687076795,4.007333185232471,1470
4002,59,16.822603841260722,74.0,283,274,5.0106352940962555,3.8501476017100584,1596
4003,71,18.0,53.0,334,317,5.303304908059076,3.6888794541139363,1796
4004,77,19.183326093250876,71.0,365,355,5.37989735354046,3.970291913552122,2036
4005,89,19.209372712298546,61.0,437,396,5.556828061699537,4.204692619390966,2220
4006,73,16.703293088490067,53.0,355,301,5.342334251964811,4.007333185232471,1818
4007,62,16.30950643030009,76.0,311,279,5.204006687076795,3.784189633918261,1671
4008,67,18.027756377319946,77.0,341,327,5.2574953720277815,3.7376696182833684,1866
4009,63,15.556349186104045,59.0,249,263,5.236441962829949,3.9318256327243257,1470
4010,60,15.231546211727817,54.0,267,223,5.181783550292085,4.0943445622221,1452
4011,64,16.941074346097416,62.0,299,289,5.181783550292085,3.828641396489095,1683
4012,69,17.146428199482248,75.0,320,285,5.318119993844216,3.6375861597263857,1757
4013,60,15.937377450509228,48.0,266,256,5.1298987149230735,3.9318256327243257,1523
4014,73,18.083141320025124,67.0,339,303,5.313205979041787,3.871201010907891,1839
4015,55,15.066519173319364,74.0,250,229,5.043425116919247,4.0943445622221,1452
4016,62,16.522711641858304,60.0,265,265,5.19295685089021,3.8918202981106265,1565
4017,71,16.09347693943108,49.0,360,340,5.298317366548036,4.007333185232471,1702
4018,60,14.966629547095765,57.0,256,246,5.153291594497779,3.784189633918261,1450
4019,58,15.297058540778355,58.0,267,248,5.081404364984463,3.970291913552122,1469
4020,67,17.05872210923198,60.0,307,314,5.181783550292085,4.04305126783455,1720
4021,66,15.7797338380595,69.0,305,267,5.247024072160486,4.007333185232471,1621
4022,66,15.968719422671311,67.0,320,277,5.247024072160486,3.9512437185814275,1666
4023,59,16.61324772583615,64.0,275,273,5.135798437050262,3.6635616461296463,1598
4024,61,16.0312195418814,71.0,257,255,5.220355825078324,4.060443010546419,1594
4025,67,16.1245154965971,63.0,321,278,5.2574953720277815,4.007333185232471,1687
4026,75,17.60681686165901,74.0,372,328,5.424950017481403,4.04305126783455,1915
4027,58,15.033296378372908,63.0,272,245,5.081404364984463,3.9318256327243257,1466
4028,71,18.05547008526779,74.0,356,339,5.318119993844216,4.127134385045092,1938
4029,63,16.3707055437449,67.0,310,276,5.204006687076795,3.58351893845611,1654
4030,74,17.233687939614086,66.0,372,344,5.3706380281276624,4.02535169073515,1916
4031,72,17.60681686165901,71.0,348,319,5.375278407684165,4.060443010546419,1856
4032,67,15.716233645501712,56.0,326,286,5.236441962829949,3.713572066704308,1608
4033,66,16.703293088490067,64.0,309,293,5.176149732573829,4.1588830833596715,1678
4034,78,18.0,64.0,308,345,5.43372200355424,3.784189633918261,1852
4035,64,16.822603841260722,67.0,250,276,5.220355825078324,3.8501476017100584,1628
4036,61,16.792855623746664,70.0,283,270,5.1647859739235145,3.970291913552122,1653
4037,55,15.264337522473747,59.0,252,223,5.017279836814924,3.8501476017100584,1407
4038,69,16.522711641858304,60.0,337,284,5.278114659230517,4.007333185232471,1719
4039,75,18.35755975068582,76.0,353,306,5.3612921657094255,3.7612001156935624,1900
4040,65,15.652475842498529,58.0,328,273,5.176149732573829,3.9318256327243257,1623
4041,68,16.278820596099706,61.0,354,300,5.278114659230517,3.970291913552122,1723
4042,77,17.46424919657298,65.0,354,344,5.43372200355424,4.007333185232471,1903
4043,64,16.0312195418814,32.0,340,313,5.176149732573829,3.7612001156935624,1569
4044,78,19.026297590440446,57.0,335,354,5.384495062789089,4.0943445622221,1970
4045,78,19.72308292331602,74.0,364,365,5.41610040220442,3.9318256327243257,2073
4046,63,16.217274740226856,55.0,322,267,5.231108616854587,4.060443010546419,1668
4047,58,15.033296378372908,55.0,273,243,5.099866427824199,4.07753744390572,1463
4048,73,15.491933384829668,33.0,297,273,5.420534999272286,3.784189633918261,1530
4049,66,16.15549442140351,56.0,310,272,5.272999558563747,3.6109179126442243,1627
4050,78,19.026297590440446,38.0,372,367,5.407171771460119,3.828641396489095,1944
4051,82,18.81488772222678,62.0,375,378,5.529429087511423,3.8918202981106265,2083
4052,64,17.291616465790582,71.0,278,267,5.153291594497779,3.9512437185814275,1653
4053,71,18.867962264113206,31.0,322,337,5.308267697401205,3.871201010907891,1834
4054,56,16.0,57.0,252,240,5.135798437050262,4.060443010546419,1521
4055,73,17.320508075688775,70.0,279,312,5.37989735354046,3.8918202981106265,1780
4056,71,18.627936010197157,64.0,356,339,5.308267697401205,4.127134385045092,1916
4057,67,17.804493814764857,68.0,334,311,5.247024072160486,3.912023005428146,1816
4058,59,16.06237840420901,66.0,269,264,5.135798437050262,3.8501476017100584,1576
4059,69,17.916472867168917,66.0,345,324,5.176149732573829,3.8501476017100584,1860
4060,66,16.1245154965971,65.0,357,284,5.1647859739235145,4.007333185232471,1726
4061,75,19.209372712298546,67.0,348,359,5.337538079701318,4.060443010546419,1999
4062,63,16.1245154965971,64.0,318,272,5.099866427824199,4.04305126783455,1621
4063,54,14.66287829861518,59.0,297,243,4.990432586778736,4.04305126783455,1459
4064,69,18.110770276274835,62.0,355,295,5.262690188904886,3.8066624897703196,1861
4065,61,16.46207763315433,63.0,275,279,5.123963979403259,3.912023005428146,1591
4066,70,17.74823934929885,76.0,319,307,5.3230099791384085,3.8918202981106265,1844
4067,74,17.233687939614086,75.0,397,370,5.318119993844216,4.189654742026425,2061
4068,67,18.138357147217054,65.0,253,304,5.2832037287379885,4.174387269895637,1717
4069,79,17.635192088548397,62.0,401,356,5.438079308923196,4.219507705176107,2058
4070,67,17.146428199482248,61.0,363,301,5.220355825078324,3.713572066704308,1768
4071,66,18.083141320025124,69.0,359,295,5.135798437050262,3.8066624897703196,1804
4072,65,17.08800749063506,75.0,307,266,5.209486152841421,3.8501476017100584,1704
4073,65,16.73320053068151,67.0,322,299,5.198497031265826,3.8501476017100584,1696
4074,72,19.05255888325765,79.0,335,343,5.272999558563747,3.970291913552122,1943
4075,59,15.588457268119896,69.0,299,223,5.10594547390058,3.784189633918261,1532
4076,72,17.916472867168917,62.0,379,341,5.298317366548036,3.9318256327243257,1934
4077,66,17.291616465790582,68.0,332,290,5.1647859739235145,3.8501476017100584,1733
4078,83,18.49324200890693,48.0,384,356,5.493061443340548,3.970291913552122,1973
4079,72,16.0,62.0,371,250,5.365976015021851,3.6375861597263857,1603
4080,68,16.34013463836819,57.0,329,275,5.318119993844216,4.02535169073515,1687
4081,71,18.681541692269406,73.0,393,328,5.3612921657094255,4.060443010546419,1956
4082,68,16.76305461424021,34.0,343,294,5.2574953720277815,3.8918202981106265,1636
4083,69,17.0,43.0,351,298,5.231108616854587,3.7612001156935624,1662
4084,67,14.422205101855956,59.0,334,273,5.241747015059643,3.8501476017100584,1592
4085,68,17.349351572897472,71.0,311,324,5.262690188904886,3.912023005428146,1784
4086,72,16.522711641858304,58.0,374,291,5.313205979041787,3.5553480614894135,1738
4087,72,17.349351572897472,58.0,326,305,5.337538079701318,3.970291913552122,1794
4088,60,16.278820596099706,57.0,253,244,5.135798437050262,3.8918202981106265,1510
4089,80,17.97220075561143,62.0,394,345,5.472270673671475,3.9512437185814275,1982
4090,65,16.3707055437449,48.0,279,247,5.278114659230517,3.912023005428146,1554
4091,63,14.730919862656235,58.0,292,248,5.241747015059643,3.970291913552122,1501
4092,73,17.406895185529212,60.0,340,312,5.342334251964811,3.6888794541139363,1813
4093,76,18.05547008526779,79.0,349,324,5.420534999272286,3.9318256327243257,1926
4094,59,15.684387141358123,55.0,266,239,5.135798437050262,3.9318256327243257,1498
4095,58,14.628738838327793,66.0,276,251,5.117993812416755,3.912023005428146,1510
4096,56,15.684387141358123,64.0,281,255,5.093750200806762,3.9318256327243257,1546
4097,65,15.264337522473747,50.0,320,271,5.25227342804663,4.02535169073515,1549
4098,71,15.748015748023622,62.0,333,287,5.342334251964811,3.8918202981106265,1631
4099,76,16.61324772583615,62.0,327,298,5.4116460518550396,4.110873864173311,1769
4100,72,17.804493814764857,69.0,387,338,5.3471075307174685,4.060443010546419,1966
4101,59,15.748015748023622,72.0,279,247,5.159055299214529,3.713572066704308,1526
4102,72,17.944358444926362,47.0,344,361,5.365976015021851,4.174387269895637,1894
4103,64,15.620499351813308,70.0,322,266,5.241747015059643,3.9889840465642745,1657
4104,73,18.303005217723125,67.0,336,361,5.420534999272286,4.110873864173311,1939
4105,59,14.866068747318506,60.0,290,234,5.159055299214529,3.828641396489095,1488
4106,58,14.212670403551895,52.0,256,220,5.10594547390058,3.9318256327243257,1376
4107,71,17.349351572897472,73.0,329,309,5.327876168789581,4.07753744390572,1835
4108,71,15.7797338380595,44.0,280,272,5.3471075307174685,4.07753744390572,1555
