,weight,w/f,sm,ir,hits,inch_height,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
1645,165,3,2,1,5.0,72,54,3.389561224270194,41.0,250,191,1.6268054862616488,1.3119942346184028,1199
1646,165,3,2,1,3.0,72,55,3.5341188430493955,56.0,243,201,1.6218792042124106,1.3308317646057786,1248
1647,159,3,2,1,3.0,71,63,4.030890324639449,63.0,328,275,1.6494288456372879,1.3247380861805318,1686
1648,185,3,2,1,13.0,73,73,3.952277742240961,51.0,292,279,1.6910086860165965,1.396999671219974,1614
1649,168,3,2,1,4.0,70,64,3.573114234782272,48.0,247,227,1.666442781379039,1.3835365735581087,1353
1650,170,3,2,1,11.0,71,66,3.594836294370035,32.0,229,201,1.666442781379039,1.3308317646057786,1271
1651,190,3,2,1,8.0,75,65,3.6002057436785084,38.0,245,209,1.652565565295187,1.3425100134968837,1283
1652,161,3,2,1,3.0,73,58,3.594836294370035,46.0,268,206,1.6385100869349585,1.3881259789913998,1289
1653,203,3,3,2,5.0,76,74,4.086966245088166,38.0,354,291,1.6860586552156356,1.3881259789913998,1745
1654,176,3,2,1,3.0,72,67,4.046072854478142,62.0,365,286,1.654623228243748,1.3588769911382217,1752
1655,176,2,2,1,8.0,73,60,3.72725689877285,61.0,261,226,1.6362353204949376,1.392612283633577,1396
1656,161,3,2,1,87.0,74,69,3.8247534349716967,49.0,288,233,1.6701954155939902,1.392612283633577,1484
1657,190,3,2,1,3.0,74,73,3.760603093086394,40.0,264,249,1.6852181727139932,1.4096066464289525,1524
1658,174,2,2,1,3.0,73,62,3.8157856043757277,52.0,257,247,1.6429663002001658,1.396999671219974,1417
1659,176,2,2,1,6.0,74,61,3.589442676339201,56.0,272,208,1.6483695513605736,1.3119942346184028,1351
1660,165,3,2,1,573.0,70,81,4.061086369737861,71.0,299,280,1.701980070888831,1.392612283633577,1792
1661,176,3,2,1,7.0,74,75,4.064813850824943,64.0,340,262,1.6852181727139932,1.396999671219974,1680
1662,146,3,2,1,6.0,71,63,3.8112778757700085,60.0,265,228,1.6494288456372879,1.3184623205053285,1430
1663,183,3,2,2,18.0,76,75,4.1087641713943786,33.0,339,288,1.6860586552156356,1.3835365735581087,1661
1664,181,3,2,1,15.0,72,77,4.049841906402857,68.0,372,315,1.6893760735113401,1.4214526816086592,1840
1665,165,4,2,1,8.0,76,60,3.697944608992588,43.0,274,212,1.6504812238075268,1.3588769911382217,1355
1666,176,4,2,1,81.0,72,72,4.003900540957704,69.0,371,242,1.677443815276561,1.242924991852436,1678
1667,194,2,2,1,5.0,76,69,3.6108731368472777,34.0,279,257,1.6692655480168836,1.298435801589627,1403
1668,168,2,2,1,3.0,74,67,3.8112778757700085,69.0,295,243,1.6692655480168836,1.396999671219974,1520
1669,168,2,2,1,5.0,73,69,4.027067759577291,59.0,349,309,1.672038928909586,1.3881259789913998,1760
1670,172,3,2,1,198.0,76,67,3.98822939668556,52.0,257,278,1.6586610167850495,1.3788396218579066,1542
1671,185,2,2,1,25.0,71,67,3.7416573867739413,61.0,255,204,1.6673892921414593,1.3691038556058743,1440
1672,152,3,2,1,3.0,73,63,3.760603093086394,53.0,282,234,1.6683301937789266,1.4096066464289525,1498
1673,170,3,2,1,11.0,74,74,3.8469011667768047,56.0,320,245,1.6934259303119472,1.3691038556058743,1598
1674,163,3,2,1,11.0,72,70,3.9441537984850497,66.0,313,286,1.6792050217206924,1.4054932385256123,1686
1675,181,3,2,1,47.0,76,74,3.9482220388574776,59.0,332,299,1.6860586552156356,1.4136356249281932,1693
1676,201,3,2,1,8.0,76,67,4.072238199292498,33.0,291,274,1.6625993768319907,1.3481114856713152,1530
1677,170,3,2,1,12.0,73,72,4.015534272870435,64.0,307,250,1.6738612006698723,1.3481114856713152,1664
1678,174,3,2,2,27.0,73,76,4.168710495702809,64.0,343,318,1.6910086860165965,1.3535647976324747,1828
1679,170,3,2,1,3.0,74,68,3.4459167266545947,39.0,266,216,1.677443815276561,1.3788396218579066,1324
1680,179,3,2,1,5.0,76,58,3.5453920925585276,43.0,255,189,1.6304056399335578,1.3308317646057786,1226
1681,183,3,2,1,34.0,74,71,3.9643705232359037,54.0,311,253,1.672952691374451,1.4136356249281932,1640
1682,174,2,2,1,5.0,72,72,3.9236213270830116,60.0,290,241,1.6893760735113401,1.3640546328884455,1589
1683,183,2,2,1,9.0,70,68,4.053600464421103,63.0,349,251,1.6625993768319907,1.3835365735581087,1674
1684,176,2,2,1,22.0,72,64,3.672973939906468,67.0,272,228,1.654623228243748,1.3640546328884455,1441
1685,181,2,2,1,3.0,74,62,3.594836294370035,27.0,268,238,1.6504812238075268,1.3535647976324747,1290
1686,170,3,2,1,6.0,74,59,3.589442676339201,50.0,272,237,1.631588328253238,1.3481114856713152,1378
1687,165,2,2,1,4.0,72,56,3.5170039631557115,60.0,247,215,1.639635655072424,1.298435801589627,1277
1688,179,3,2,1,105.0,74,77,3.78849575615538,43.0,277,231,1.69262435098263,1.4136356249281932,1518
1689,190,3,2,1,11.0,73,74,3.9482220388574776,30.0,294,267,1.6877261782437236,1.3640546328884455,1490
1690,176,3,2,1,41.0,73,74,4.172157138163568,63.0,341,324,1.6852181727139932,1.3881259789913998,1841
1691,190,4,2,1,10.0,77,60,3.5453920925585276,32.0,237,206,1.633928354228994,1.3740303948169557,1219
1692,185,2,2,1,14.0,76,71,4.151347725692716,54.0,337,284,1.6792050217206924,1.3184623205053285,1773
1693,179,3,2,1,10.0,75,70,3.7077927510673407,54.0,283,248,1.672952691374451,1.396999671219974,1484
1694,194,3,3,2,69.0,76,83,4.2750048985348625,32.0,371,320,1.7150274529696439,1.3788396218579066,1872
1695,203,3,2,1,4.0,78,70,4.10153676580629,34.0,336,268,1.676555766240811,1.4054932385256123,1617
1696,161,3,2,1,4.0,72,62,3.7416573867739413,60.0,284,227,1.6535976917010051,1.4136356249281932,1436
1697,168,3,2,1,4.0,73,67,3.702878502030831,68.0,303,260,1.6606423387649303,1.3425100134968837,1484
1698,161,2,2,1,35.0,75,65,3.594836294370035,35.0,254,244,1.6616238585115888,1.3588769911382217,1331
1699,192,3,2,1,12.0,75,70,3.9111454256749845,54.0,285,229,1.672038928909586,1.3740303948169557,1503
1700,168,3,2,1,6.0,73,71,4.034702045517079,46.0,307,268,1.676555766240811,1.3740303948169557,1627
1701,190,3,2,1,3.0,73,66,3.833658625477635,45.0,272,234,1.6616238585115888,1.3119942346184028,1442
1702,174,2,2,1,6.0,73,63,3.5840246342157207,42.0,267,215,1.6429663002001658,1.3184623205053285,1324
1703,181,3,2,1,6.0,72,75,4.133764324515255,63.0,372,324,1.6885533075517642,1.3184623205053285,1879
1704,194,3,2,1,62.0,76,80,4.265372832316098,37.0,363,282,1.698923917545755,1.4012920835590674,1774
1705,154,3,2,1,3.0,70,65,3.5785819083633807,63.0,313,255,1.6566548425881231,1.3881259789913998,1487
1706,201,2,2,1,8.0,75,68,3.8556541270345432,32.0,289,230,1.6701954155939902,1.2684529660545276,1409
1707,165,3,2,1,9.0,72,73,4.346773933354619,62.0,360,329,1.6792050217206924,1.3247380861805318,1954
1708,170,2,2,1,4.0,75,68,3.755893499510587,46.0,307,252,1.666442781379039,1.3691038556058743,1449
1709,194,3,2,1,4.0,75,65,3.8643478781119174,54.0,306,235,1.6616238585115888,1.453173761903945,1483
1710,194,3,2,1,3.0,73,61,3.6002057436785084,22.0,215,204,1.6535976917010051,1.4012920835590674,1198
1711,190,2,2,1,5.0,76,73,3.8643478781119174,52.0,328,263,1.6809467148946111,1.3184623205053285,1571
1712,185,2,2,1,18.0,75,73,3.915317320059243,53.0,289,291,1.6843731492759335,1.3425100134968837,1607
1713,172,3,2,2,8.0,73,71,4.133764324515255,53.0,316,278,1.677443815276561,1.3481114856713152,1693
1714,172,2,2,1,352.0,75,79,3.992164506944726,40.0,346,304,1.6965914837958764,1.3588769911382217,1692
1715,185,3,2,1,6.0,74,66,3.833658625477635,63.0,290,241,1.6586610167850495,1.3640546328884455,1539
1716,179,3,2,1,14.0,76,62,3.5840246342157207,39.0,246,224,1.6462298719826172,1.3425100134968837,1293
1717,185,2,2,1,4.0,74,69,3.915317320059243,57.0,323,219,1.6606423387649303,1.3691038556058743,1573
1718,192,3,2,1,14.0,75,71,3.8292137964098036,54.0,280,221,1.6860586552156356,1.3367528183009176,1489
1719,168,3,2,1,10.0,74,71,3.7511661226171107,46.0,314,265,1.6756626832965449,1.3788396218579066,1547
1720,190,3,2,1,9.0,77,70,4.015534272870435,34.0,281,257,1.6635689618373102,1.396999671219974,1486
1721,187,2,2,1,27.0,75,74,3.968376966471762,54.0,310,260,1.6800782821876006,1.3481114856713152,1617
1722,176,2,2,1,41.0,73,78,4.147848904442549,57.0,313,302,1.6973728737148535,1.4096066464289525,1783
1723,192,3,2,1,10.0,75,63,3.683023210115643,36.0,263,223,1.6616238585115888,1.3308317646057786,1346
1724,165,3,2,1,4.0,74,64,3.7175630406336424,42.0,282,211,1.654623228243748,1.3481114856713152,1385
1725,201,3,2,1,25.0,74,77,3.8985489805273272,53.0,325,261,1.691818616362426,1.3835365735581087,1672
1726,181,3,2,1,3.0,73,68,3.996088014880467,60.0,324,268,1.6596547483333284,1.3367528183009176,1537
1727,159,4,2,1,4.0,72,63,3.692990887747471,44.0,261,218,1.6616238585115888,1.3588769911382217,1398
1728,172,3,2,1,31.0,73,73,3.8469011667768047,57.0,266,239,1.6835235388561318,1.4214526816086592,1517
1729,179,4,2,1,215.0,73,73,4.038502993721818,55.0,280,270,1.6818103694507691,1.3835365735581087,1620
1730,148,3,2,1,6.0,74,58,3.5341188430493955,46.0,269,188,1.639635655072424,1.3640546328884455,1266
1731,192,3,2,1,10.0,76,72,3.7792667089113596,31.0,275,269,1.6868946421541706,1.4136356249281932,1461
1732,198,4,2,1,32.0,74,72,3.8943229049609,48.0,281,234,1.6792050217206924,1.417583312645218,1538
1733,163,3,2,1,4.0,72,65,3.7175630406336424,40.0,266,235,1.6535976917010051,1.298435801589627,1376
1734,181,3,2,1,4.0,74,67,3.746420804930781,43.0,300,281,1.672952691374451,1.4252465486463906,1468
1735,176,3,2,1,11.0,71,70,3.7792667089113596,53.0,334,241,1.6692655480168836,1.2337220363428747,1564
1736,161,2,2,1,3.0,72,57,3.528441525374727,44.0,243,199,1.631588328253238,1.4096066464289525,1236
1737,172,3,2,1,12.0,72,66,3.702878502030831,50.0,286,236,1.6616238585115888,1.4054932385256123,1452
1738,168,3,2,1,5.0,74,65,3.8469011667768047,50.0,324,282,1.6473032557366176,1.396999671219974,1576
1739,185,5,2,1,9.0,74,74,3.8985489805273272,39.0,320,264,1.6885533075517642,1.392612283633577,1539
1740,176,2,2,1,4.0,75,67,3.626699110481307,34.0,284,214,1.6635689618373102,1.3640546328884455,1362
1741,152,3,2,1,3.0,70,61,3.7792667089113596,65.0,271,254,1.6483695513605736,1.4465648595477707,1523
1742,176,3,2,1,12.0,80,56,3.5170039631557115,41.0,236,192,1.6292143487645936,1.4214526816086592,1227
1743,168,3,2,1,6.0,73,64,3.6108731368472777,51.0,268,253,1.6535976917010051,1.3588769911382217,1396
1744,190,2,2,1,6.0,75,69,3.6423205736757436,59.0,271,249,1.6692655480168836,1.396999671219974,1434
1745,192,2,2,1,3.0,72,65,3.692990887747471,35.0,299,265,1.6596547483333284,1.4054932385256123,1393
1746,165,3,2,1,20.0,73,59,3.647483337268324,55.0,249,196,1.639635655072424,1.3835365735581087,1326
1747,185,3,2,1,3.0,75,66,3.9643705232359037,51.0,318,250,1.6645326805160583,1.4289675858306226,1563
1748,174,3,2,1,316.0,75,77,4.328393927913123,58.0,369,313,1.6893760735113401,1.3367528183009176,1942
1749,176,3,2,1,7.0,73,68,3.8292137964098036,49.0,312,242,1.657661072489074,1.3740303948169557,1529
1750,187,3,2,1,3.0,75,58,3.4212132220485216,39.0,263,221,1.61935972946482,1.3881259789913998,1253
1751,168,3,2,1,9.0,73,68,3.7077927510673407,61.0,283,237,1.6683301937789266,1.3308317646057786,1451
1752,192,3,2,1,14.0,78,69,3.746420804930781,54.0,317,252,1.672038928909586,1.3835365735581087,1557
1753,172,3,2,1,170.0,74,75,4.13022058844706,65.0,305,311,1.6901945189330263,1.3308317646057786,1758
1754,185,3,2,1,8.0,75,69,3.8425021874077574,58.0,284,244,1.6606423387649303,1.4289675858306226,1487
1755,196,2,2,2,16.0,74,78,4.02323427807015,54.0,371,287,1.698923917545755,1.417583312645218,1766
1756,165,3,2,1,11.0,74,66,3.8425021874077574,65.0,253,229,1.6606423387649303,1.3425100134968837,1472
1757,174,2,2,1,14.0,72,71,3.9111454256749845,63.0,266,251,1.6701954155939902,1.3535647976324747,1564
1758,198,3,2,1,4.0,77,64,3.8686728405353388,59.0,301,290,1.6556422529709331,1.3640546328884455,1583
1759,165,3,2,1,185.0,76,73,4.003900540957704,36.0,311,278,1.6783268831289937,1.3247380861805318,1577
1760,181,3,2,1,14.0,78,67,3.672973939906468,36.0,308,234,1.6654905987582682,1.4326183300679207,1422
1761,174,4,2,1,174.0,75,73,4.030890324639449,57.0,314,285,1.6800782821876006,1.3740303948169557,1683
1762,185,3,2,1,18.0,74,70,4.02323427807015,45.0,376,268,1.6645326805160583,1.3119942346184028,1663
1763,176,2,2,1,9.0,72,64,3.6526242708669523,56.0,282,190,1.6556422529709331,1.3740303948169557,1369
1764,185,3,2,1,5.0,74,57,3.589442676339201,61.0,297,223,1.6231246605584686,1.3247380861805318,1418
1765,183,3,2,1,124.0,75,77,4.1087641713943786,61.0,311,290,1.6877261782437236,1.3425100134968837,1758
1766,174,2,2,1,11.0,71,73,3.8112778757700085,57.0,303,256,1.6747645128995639,1.3788396218579066,1554
1767,181,2,2,1,19.0,74,76,4.21953715646217,51.0,365,292,1.6877261782437236,1.396999671219974,1790
1768,165,3,2,1,5.0,72,71,3.98822939668556,58.0,330,283,1.6800782821876006,1.4096066464289525,1723
1769,190,2,2,1,20.0,74,74,4.02323427807015,52.0,304,307,1.6835235388561318,1.3367528183009176,1681
1770,168,3,2,1,3.0,75,65,3.8022141305824637,50.0,274,208,1.6606423387649303,1.3053227409632366,1402
1771,172,3,2,1,4.0,75,58,3.7699695494197156,43.0,248,190,1.633928354228994,1.3367528183009176,1289
1772,165,3,2,1,3.0,73,64,3.7224194364083982,55.0,276,212,1.6515267696058114,1.392612283633577,1388
1773,161,3,2,1,4.0,71,61,3.8858292384691198,61.0,260,237,1.6451493117368803,1.4054932385256123,1483
1774,161,2,2,1,6.0,71,53,3.4336316230125203,70.0,239,178,1.6292143487645936,1.3247380861805318,1232
1775,190,4,2,1,7.0,75,64,4.02323427807015,51.0,309,245,1.6535976917010051,1.396999671219974,1565
1776,165,3,2,1,83.0,75,75,4.027067759577291,51.0,303,282,1.6868946421541706,1.4012920835590674,1677
1777,176,3,2,1,3.0,72,67,3.647483337268324,58.0,258,227,1.6701954155939902,1.3119942346184028,1397
1778,194,3,2,2,25.0,77,77,4.038502993721818,66.0,337,327,1.6868946421541706,1.3788396218579066,1798
1779,187,2,2,1,4.0,75,68,3.8643478781119174,48.0,341,260,1.6556422529709331,1.4096066464289525,1589
1780,181,2,2,1,4.0,76,63,3.6002057436785084,35.0,258,218,1.6483695513605736,1.3535647976324747,1291
1781,172,3,2,2,6.0,72,68,4.105155240225724,51.0,289,265,1.6673892921414593,1.3881259789913998,1616
1782,165,2,2,1,58.0,73,70,3.996088014880467,68.0,327,264,1.666442781379039,1.3640546328884455,1636
1783,194,2,2,1,200.0,76,75,3.8292137964098036,54.0,286,260,1.6893760735113401,1.3691038556058743,1574
1784,176,3,2,1,19.0,72,73,3.8858292384691198,67.0,354,287,1.6792050217206924,1.298435801589627,1722
1785,183,2,2,1,5.0,74,65,4.003900540957704,51.0,301,274,1.6586610167850495,1.4136356249281932,1571
1786,183,3,2,1,4.0,72,70,3.7652950586584613,50.0,286,251,1.6738612006698723,1.3425100134968837,1519
1787,163,2,2,1,6.0,72,68,3.755893499510587,62.0,348,258,1.6635689618373102,1.4054932385256123,1607
1788,201,3,2,1,114.0,76,76,4.08329915638483,53.0,346,284,1.6843731492759335,1.3481114856713152,1701
1789,203,3,2,2,186.0,76,79,3.9441537984850497,52.0,310,287,1.6996936443146262,1.3425100134968837,1682
1790,187,3,2,1,3.0,76,61,3.8022141305824637,61.0,275,238,1.6350859153080564,1.396999671219974,1447
1791,187,3,2,1,4.0,72,62,3.6423205736757436,35.0,267,206,1.6483695513605736,1.3788396218579066,1314
1792,165,3,2,1,4.0,72,61,3.7792667089113596,61.0,272,214,1.6429663002001658,1.3184623205053285,1398
1793,187,2,2,1,4.0,73,67,3.5621029660089163,38.0,269,224,1.6673892921414593,1.4012920835590674,1350
1794,185,3,2,1,9.0,78,74,3.8686728405353388,34.0,304,259,1.6826692947241089,1.3788396218579066,1547
1795,190,4,2,1,8.0,74,67,3.647483337268324,65.0,288,211,1.6645326805160583,1.396999671219974,1453
1796,194,3,2,1,4.0,74,66,4.079622161069973,50.0,324,271,1.657661072489074,1.417583312645218,1691
1797,181,3,2,1,5.0,75,71,3.760603093086394,44.0,263,256,1.672952691374451,1.3835365735581087,1454
1798,157,3,2,1,6.0,71,62,3.8512851068430813,52.0,284,219,1.6515267696058114,1.3691038556058743,1456
1799,165,2,2,1,4.0,71,65,3.902761357260756,45.0,278,207,1.6645326805160583,1.3588769911382217,1466
1800,176,3,2,1,3.0,74,58,3.528441525374727,62.0,260,182,1.633928354228994,1.4012920835590674,1307
1801,176,2,2,1,4.0,73,64,3.992164506944726,42.0,290,264,1.657661072489074,1.4397184637016933,1559
1802,168,3,2,1,3.0,70,68,3.7126875376323043,53.0,278,239,1.6606423387649303,1.3835365735581087,1476
1803,190,2,2,1,3.0,76,69,3.697944608992588,34.0,271,245,1.6711198562827467,1.3691038556058743,1350
1804,168,3,2,1,4.0,74,69,3.833658625477635,56.0,257,261,1.676555766240811,1.4498980416116356,1543
1805,181,3,2,1,3.0,73,61,3.5397689311792186,46.0,255,201,1.640753481184427,1.3425100134968837,1265
1806,190,3,2,1,23.0,76,72,3.8247534349716967,31.0,288,230,1.676555766240811,1.4136356249281932,1453
1807,183,3,2,1,11.0,74,74,3.7416573867739413,48.0,256,225,1.6868946421541706,1.3588769911382217,1455
1808,183,3,2,1,46.0,74,76,3.626699110481307,40.0,267,244,1.6893760735113401,1.417583312645218,1477
1809,176,2,2,1,6.0,76,67,3.7652950586584613,51.0,278,242,1.6586610167850495,1.298435801589627,1463
1810,179,3,2,1,18.0,73,75,3.8556541270345432,63.0,322,254,1.6843731492759335,1.3881259789913998,1630
1811,192,4,2,1,4.0,73,65,3.8815614349536403,51.0,315,251,1.6350859153080564,1.3535647976324747,1489
1812,194,3,2,2,23.0,75,74,4.123105625617661,50.0,355,293,1.6860586552156356,1.4397184637016933,1762
1813,183,3,3,2,3.0,73,80,4.409333520524795,68.0,413,344,1.702734744296014,1.3788396218579066,2113
1814,172,3,2,1,4.0,72,69,3.8556541270345432,59.0,326,249,1.676555766240811,1.4096066464289525,1599
1815,174,3,2,1,4.0,70,73,3.7175630406336424,70.0,311,286,1.6809467148946111,1.3740303948169557,1603
1816,174,3,2,2,10.0,74,75,4.053600464421103,63.0,340,288,1.6885533075517642,1.3788396218579066,1770
1817,198,2,2,2,101.0,76,84,4.161791450287818,51.0,338,332,1.7093652239769999,1.3788396218579066,1870
1818,176,2,2,1,17.0,76,72,3.872983346207417,57.0,315,244,1.672038928909586,1.3881259789913998,1583
1819,165,3,2,1,268.0,73,77,3.7652950586584613,48.0,278,254,1.6973728737148535,1.3053227409632366,1517
1820,172,2,2,1,9.0,74,61,3.4760676019885706,66.0,282,224,1.6462298719826172,1.4136356249281932,1412
1821,198,3,2,1,3.0,77,62,3.6423205736757436,31.0,268,239,1.6451493117368803,1.417583312645218,1331
1822,157,4,3,1,72.0,72,77,4.202799273419526,74.0,332,309,1.691818616362426,1.3740303948169557,1885
1823,183,3,2,1,7.0,76,67,3.78849575615538,61.0,327,262,1.6566548425881231,1.3881259789913998,1589
1824,157,2,2,1,3.0,72,56,3.6214468170337666,55.0,259,206,1.6243607736485148,1.3691038556058743,1315
1825,176,3,2,1,43.0,74,74,3.9842826037302554,36.0,318,257,1.6901945189330263,1.2913203187398075,1532
1826,207,2,2,1,3.0,78,69,3.820277413922505,31.0,262,218,1.6673892921414593,1.436201191916192,1386
1827,179,3,2,1,70.0,75,74,4.02323427807015,64.0,288,248,1.6826692947241089,1.3835365735581087,1611
1828,181,3,2,1,8.0,74,71,3.8943229049609,58.0,272,262,1.677443815276561,1.298435801589627,1525
1829,170,3,2,1,6.0,74,70,3.8247534349716967,46.0,317,272,1.6701954155939902,1.3481114856713152,1570
1830,168,3,2,1,4.0,73,56,3.4701000819561814,63.0,260,189,1.6350859153080564,1.3588769911382217,1253
1831,187,2,2,1,3.0,74,73,3.8600083452955563,52.0,338,239,1.6843731492759335,1.3588769911382217,1603
1832,174,3,2,1,4.0,73,66,3.6628415014847064,50.0,265,209,1.6606423387649303,1.4054932385256123,1367
1833,187,3,2,1,5.0,75,59,3.647483337268324,39.0,264,214,1.631588328253238,1.3053227409632366,1296
1834,176,2,2,1,4.0,73,62,3.760603093086394,37.0,285,183,1.6292143487645936,1.392612283633577,1349
1835,172,3,2,1,6.0,72,67,3.746420804930781,57.0,282,240,1.6625993768319907,1.2913203187398075,1459
1836,192,3,2,1,4.0,74,70,3.8512851068430813,43.0,321,232,1.6692655480168836,1.3691038556058743,1547
1837,185,5,2,1,12.0,76,73,4.007789715567548,50.0,314,256,1.6800782821876006,1.4054932385256123,1604
1838,185,2,2,1,4.0,76,66,3.996088014880467,36.0,327,284,1.6556422529709331,1.3588769911382217,1563
1839,185,2,2,1,8.0,73,66,3.9643705232359037,40.0,348,288,1.6566548425881231,1.417583312645218,1667
1840,172,3,2,1,73.0,73,65,3.7838896737717334,47.0,269,201,1.6792050217206924,1.392612283633577,1405
1841,154,3,2,1,3.0,74,55,3.6423205736757436,65.0,284,243,1.6088802117007757,1.3691038556058743,1436
1842,183,3,2,1,30.0,75,75,3.915317320059243,32.0,345,251,1.6860586552156356,1.4012920835590674,1578
1843,183,4,2,1,51.0,76,78,3.98822939668556,49.0,356,279,1.701221686014351,1.3535647976324747,1728
1844,185,3,2,1,3.0,74,66,3.6780088714505137,44.0,244,246,1.6616238585115888,1.4252465486463906,1392
1845,172,3,2,1,44.0,74,76,4.115953637505823,65.0,363,332,1.6973728737148535,1.392612283633577,1913
1846,174,2,2,1,3.0,73,64,3.6371357625641294,46.0,274,237,1.6596547483333284,1.3788396218579066,1394
1847,198,2,2,1,3.0,75,68,3.647483337268324,35.0,249,237,1.6783268831289937,1.3184623205053285,1336
1848,168,2,2,1,3.0,70,67,3.890083026160439,43.0,268,243,1.6645326805160583,1.3053227409632366,1467
1849,168,3,2,1,4.0,72,68,3.8943229049609,58.0,281,249,1.6606423387649303,1.4289675858306226,1564
